transaction_id,user_id,amount,hour,device_risk_score,ip_risk_score,transaction_type,merchant_category,country,is_fraud
8867763,819,105.43642201744292,16,0.03785415718924154,0.24217735564329862,QR,Clothing,UK,0
11982328,278,23.27942146737969,7,0.23396870670417474,0.215210112134899,Online,Grocery,UK,0
13889926,230,77.69079562533013,16,0.006105356493555342,0.2353768374054105,ATM,Food,TR,0
14169663,984,70.87356494695089,19,0.17723359421508988,0.21616344692667497,POS,Electronics,DE,0
13474676,307,52.07023567556553,19,0.17698182709337407,0.22686531924748835,QR,Grocery,US,0
12214281,869,31.093089148315244,19,0.0980309225871303,0.03388707273737264,ATM,Travel,UK,0
7076115,289,2678.7156612798644,6,0.7657027338514254,0.8344708410324883,QR,Grocery,TR,1
12403719,776,1.0,15,0.040429029536767774,0.03290486706246854,Online,Grocery,US,0
15943903,397,1.0,14,0.15481701566640219,0.1419271764526046,Online,Electronics,TR,0
4129147,8,98.45308818960594,13,0.01659336892462036,0.03502039181837109,QR,Grocery,UK,0
7680494,708,18.131049280249712,16,0.12456117018065324,0.2708538838100561,QR,Travel,DE,0
686816,235,104.35427932598482,7,0.11868121383947361,0.034004007339622624,QR,Grocery,TR,0
12102708,407,59.87097763632954,11,0.14843400097405435,0.047228823045718626,QR,Food,UK,0
13760014,231,47.48725970382817,16,0.1374493353058942,0.2508532355540013,Online,Grocery,DE,1
9070939,248,53.50990706973345,14,0.07453370096389078,0.16381969176972566,QR,Electronics,US,0
2460259,113,111.92873429736781,19,0.18792434759566687,0.19217958963294537,ATM,Food,UK,0
13969241,168,49.538977716339815,7,0.03713443250653163,0.14162889941748383,ATM,Electronics,TR,0
7706980,401,75.36474274789404,16,0.035698892574432456,0.8200641361501578,ATM,Electronics,DE,0
6220897,906,53.422077064112486,9,0.08757145063857374,0.20581021287322604,ATM,Food,FR,0
11296982,894,47.462150813853306,13,0.03453592168405653,0.2221074085845765,Online,Clothing,US,0
12205838,41,116.89984486381157,19,0.08717224246518741,0.23724286199978828,ATM,Electronics,FR,0
15668722,631,12.917756319720866,15,3.0274785175044003e-05,0.05346921129672201,QR,Food,DE,0
6523885,556,83.49764472462115,16,0.04804414608098065,0.2232137443340091,Online,Travel,TR,0
8979958,617,60.73451607979411,8,0.19331536709277644,0.2161826473293401,QR,Grocery,DE,0
14947016,380,79.38650178814791,19,0.0012880593146037643,0.16041295159200994,ATM,Electronics,TR,0
5729561,358,54.64001513550722,16,0.8095338861046739,0.9635851217570622,POS,Travel,US,1
9339371,463,76.54169219262073,11,0.2221032908348204,0.21455046298688019,Online,Clothing,US,0
10902562,272,63.04872112309472,6,0.19017780053732056,0.2055891776134442,QR,Travel,TR,0
7208991,848,33.42858861829598,20,0.25690535423836824,0.16590412739462732,POS,Electronics,DE,0
2218644,401,77.79653222783882,19,0.14779103903392685,0.04394672808697411,POS,Travel,TR,0
10019228,624,114.85785367323184,17,0.0635744291058958,0.04335616711028226,POS,Electronics,FR,0
12011614,591,36.73712212760424,10,0.1270710719054856,0.12182094933889726,QR,Grocery,DE,0
160885,525,42.031413724656346,19,0.19396254278722358,0.19113029942813903,QR,Clothing,DE,0
4681384,689,58.59824540836823,9,0.1802996943620806,0.15961386696299534,QR,Travel,US,1
14706642,344,5.740644957775558,12,0.21719635965573597,0.03690540370578908,Online,Clothing,UK,0
5709990,787,6.057109830704448,17,0.714292179626067,0.8828398119275817,ATM,Electronics,TR,1
606694,873,113.42582599295027,18,0.09771532901426144,0.14219843747629687,ATM,Travel,FR,0
7687377,788,76.90138591792868,13,0.1178099206478312,0.12159426091628037,ATM,Food,FR,0
8793085,689,45.51112387803074,16,0.09703443561185476,0.2256644589441254,Online,Food,DE,0
4272424,729,1865.7541933497355,5,0.7917015587120462,0.8422455924607944,POS,Electronics,DE,1
9992573,983,71.1817692865016,6,0.1075300922380507,0.15459875756801544,Online,Travel,US,1
8703734,469,94.19337424572518,13,3.0274785175044003e-05,0.08114945545480906,ATM,Grocery,TR,0
206109,460,72.78303691783105,18,0.2088751192511906,0.2366535672292331,ATM,Travel,US,0
13376106,520,56.560360440631285,22,0.19515411750725586,0.09169481407552024,QR,Clothing,UK,0
15725344,987,43.60196696884878,6,0.020901104614006856,0.21289217143058983,ATM,Food,US,0
8331922,721,92.80508102806654,17,0.13045381033583486,0.302666783285687,Online,Clothing,UK,0
16636566,225,39.81671124549828,21,3.0274785175044003e-05,0.21243062824584313,QR,Travel,US,0
5265123,367,99.82193263199187,23,0.029027793713759853,0.12848812221815853,QR,Grocery,US,0
400492,924,67.98535913007277,16,0.012929495346783601,0.14849624318874557,ATM,Travel,UK,0
2228909,427,1628.1959667134765,21,0.7961705191137975,0.8809832041240206,ATM,Food,NG,1
8436487,863,97.95704517335463,17,0.16958675655939237,0.21669145813308532,QR,Electronics,DE,0
1005884,350,86.8423780411219,14,0.20132541118774175,0.1138323598787238,Online,Electronics,FR,0
6282342,938,58.50800820120445,19,0.03512214840572346,0.08748611507845251,ATM,Electronics,US,0
10974925,273,33.676480146198756,20,0.22316321517487447,0.02655723744733702,POS,Electronics,TR,0
12613136,842,79.50801004363711,17,0.1161017580345677,0.19780532421249752,POS,Electronics,UK,0
2927750,957,21.930373296278745,15,0.06339862477444913,0.10902730062568365,ATM,Electronics,US,0
6966500,727,86.25000951271015,18,0.21682323029994752,0.036424654263156976,ATM,Clothing,UK,0
2995651,979,11.698179470891787,16,0.1960594660074876,0.14029403719951594,Online,Grocery,DE,0
13343800,914,61.95659407127637,9,0.1082178062784303,0.03920974953662548,QR,Food,FR,0
745579,944,95.44623120432036,18,0.06687072852831288,0.050559128563128566,Online,Electronics,US,0
9505892,852,59.48528384007665,23,0.19615823332202012,0.086326478168163,POS,Electronics,FR,0
5082596,129,66.47769988997973,13,0.06063607924740396,0.0496287776323025,POS,Travel,UK,0
4695176,564,23.612497563527484,15,0.29163142829348004,0.1517833032341439,Online,Grocery,DE,0
7583881,832,60.89977688505783,13,0.1863357747227412,0.08460433167871048,ATM,Clothing,TR,0
14414025,916,53.238527437813715,17,0.21626825750624554,0.021322351402159448,QR,Travel,TR,0
2035155,996,32.87429234764391,19,0.07739489604685137,0.10781517017891006,QR,Electronics,UK,0
5348373,51,112.34300371171184,18,0.14662235825007053,0.1768782656980335,QR,Clothing,US,0
5096897,116,17.427960631180838,16,0.012633989283703385,0.11398982046619725,ATM,Clothing,US,0
6021634,46,70.11810831718381,7,0.18210546476552744,0.2415632954946941,QR,Electronics,TR,0
4527201,508,1.0,13,0.011233459691836173,0.964117655737723,QR,Travel,UK,0
8947987,537,82.81036905449281,14,0.10389238112678001,0.025076923746538554,QR,Electronics,UK,0
6914069,505,26.746386245934815,20,0.11311473679106604,0.06117247788534916,QR,Electronics,FR,0
10114515,561,75.68501433028746,22,0.20583003439378142,0.12883156040010726,QR,Grocery,FR,1
8318619,688,21.23995391814467,6,0.7298582818953132,0.961605914169861,POS,Electronics,US,1
11809604,876,65.82216342971861,14,0.09446166166747445,0.28518894029614617,QR,Clothing,UK,0
13561961,602,129.5824698450634,16,0.01789967497913994,0.19533936056085627,Online,Electronics,UK,0
6865168,879,49.178223833904624,7,0.07844738959769398,0.23761759943452787,ATM,Travel,TR,0
6555607,686,56.01502818932626,16,0.0036688444582681605,0.14221027954091586,QR,Travel,FR,0
12506706,725,57.07880465230403,23,0.19246902210759936,0.26581507226404066,Online,Food,FR,0
16574471,121,66.72555173432612,18,0.06588639887792262,0.14914305108414933,ATM,Travel,UK,0
5048935,645,97.18478478011977,20,0.1119552649899676,0.09544035075081486,POS,Travel,DE,0
14506639,112,15.259563922323423,13,3.0274785175044003e-05,0.2769573942183331,QR,Travel,US,0
3247981,674,42.66902966890041,17,0.164561876893772,0.09130492384350515,QR,Food,US,0
4772538,906,70.73203090230959,15,0.010489482932659198,0.2531032661768847,Online,Travel,TR,0
9460417,298,92.56185194223417,13,0.045745472983992654,0.19685976967766267,ATM,Travel,UK,0
15332047,992,86.38070754214846,17,3.0274785175044003e-05,0.2768891238125415,ATM,Clothing,TR,0
13126361,456,2207.4318841220347,2,0.8437828086193516,0.8621415262022382,ATM,Travel,US,1
14587385,287,10.682261142434427,21,0.1187114861560768,0.041989632808979174,ATM,Clothing,UK,0
9256067,978,1.0,16,0.22562110458929824,0.12035851127810815,ATM,Electronics,FR,0
5723144,642,108.52502543025136,8,0.07627034259408003,0.2795475187026746,QR,Travel,UK,0
1530250,556,66.81035183766737,22,0.10455675209838933,0.27480254043796715,Online,Electronics,US,0
881406,836,83.83593535313535,18,0.016905269536663433,0.19713389602444353,QR,Electronics,UK,0
9719846,68,75.9691272562986,17,0.16013760838613836,0.21488562178932713,Online,Food,US,0
7989654,271,651.5417790262593,15,0.8443778410331593,0.8778290433108464,Online,Food,NG,1
5397472,991,80.01459375137733,18,0.07332592123001493,0.009480066414652839,QR,Food,FR,0
12804525,571,114.50293293772191,17,0.05824352485705982,0.28300768069045806,ATM,Food,DE,0
6764384,325,73.44864563355337,13,3.0274785175044003e-05,0.20844041666894203,QR,Travel,FR,0
12448406,975,104.08756740192065,10,0.16303358131069054,0.2357790016754627,QR,Travel,TR,0
14623463,780,40.21718360141603,13,0.07192772961097096,0.06465089095055598,POS,Food,TR,0
5401136,266,843.3028200616397,8,0.7994580361547198,0.8975000610517914,QR,Electronics,FR,1
7354299,692,99.34346971958126,18,0.08117375285155295,0.2892211238450178,Online,Grocery,DE,0
2816140,738,34.60087500851201,22,0.1461165125996777,0.03514247970768519,POS,Clothing,UK,0
15750273,254,57.289015209807346,6,0.8477246100392938,0.12295111646142959,QR,Travel,FR,0
1147263,276,31.284176341168155,16,0.0840044290173324,0.18728125795241113,QR,Travel,US,0
3095034,481,41.5399220784998,18,0.16254993118415034,0.284052424457072,QR,Travel,FR,0
2246949,922,86.9883375195755,20,0.0324597022893673,0.17926387794769982,ATM,Electronics,TR,0
184034,910,109.07523784627642,10,0.026730538311603793,0.15651564770018694,Online,Electronics,FR,0
11321033,484,1397.371733836887,6,0.6909089802258078,0.8486995748810335,QR,Electronics,US,1
6768916,401,94.62867796837638,18,0.1869969935417313,0.16757561329512646,POS,Electronics,TR,0
12807816,152,44.23321035370143,18,0.27055552439853,0.030219924108977583,QR,Electronics,TR,0
11652837,71,9.608974928420508,19,0.20210070769199434,0.22493086443034074,Online,Food,FR,0
1543606,838,105.63044635100465,16,0.17332178540937096,0.2615417038976747,POS,Travel,TR,0
3463537,503,137.07296100157924,12,0.05630581409387731,0.20183413354984192,QR,Travel,DE,0
16154611,946,86.5946950337622,16,3.0274785175044003e-05,0.16205604578822322,ATM,Travel,UK,0
11275301,229,1.0,20,0.08132587675742263,0.9592860726862256,QR,Travel,US,0
16113749,174,1.0,17,0.6547075291654334,0.03948655888572306,Online,Grocery,UK,1
302785,291,104.38294608061241,9,0.07196228897770242,0.10883432985742976,ATM,Travel,TR,0
3424346,967,51.54857519061931,16,0.05043222325143985,0.17606562749431098,POS,Travel,UK,0
4325108,995,67.65746003752122,19,0.004845249998510565,0.1204738661115962,Online,Clothing,FR,0
16165507,128,67.18675558152819,7,0.22944445545502803,0.08971866653148566,QR,Food,US,0
3590921,187,70.89595180192258,7,0.26152269036776277,0.24700434929596862,Online,Travel,UK,0
13769377,470,36.68125749275045,10,0.09167756257264263,0.15873611672501495,ATM,Electronics,TR,0
10234727,162,134.14290258781767,12,0.04204264111899678,0.1462589273345915,POS,Grocery,FR,0
8878906,143,16.116039063735954,20,0.041928294414080386,0.15981073748802546,ATM,Grocery,TR,0
8050312,725,63.629534383500776,16,0.14249145725603865,0.13955618964981772,ATM,Grocery,US,0
12606538,64,103.06539265134182,20,0.27135382313482054,0.21058724526598702,ATM,Food,US,0
13860548,292,108.9327913642135,13,0.11658024847907074,0.1382557241003018,QR,Electronics,US,0
13350905,974,2290.155191586334,18,0.7208664549308599,0.9809563861314281,QR,Clothing,TR,1
3583452,656,65.63465835913105,17,0.05815517900189443,0.10624238361512942,QR,Electronics,TR,0
11737158,912,64.69145351037064,21,0.07586460708010834,0.1993763138232019,POS,Electronics,FR,0
8669383,128,75.0931136192122,16,0.017469616211277225,0.1056389242190479,ATM,Electronics,TR,0
14360150,594,39.388190274147505,17,0.18264487390055387,0.11470699700144281,QR,Electronics,US,0
4597253,386,60.68885583403951,18,0.09300553808618818,0.1757604943827325,QR,Travel,US,0
16347063,681,4.0716752775205975,17,0.12396256339147907,0.1107085054941816,Online,Grocery,TR,0
6813373,295,85.32642761972429,12,0.10233679273359553,0.1902156262113117,ATM,Food,UK,0
2214790,279,1047.8441805960701,14,0.8053604088821834,0.8218888191269672,QR,Electronics,US,1
358959,26,1.0,19,0.008612406657422474,0.2208979157896393,ATM,Electronics,FR,0
7251082,57,99.05808553903438,19,0.09506967027990774,0.16006783949433115,QR,Electronics,TR,0
15714613,234,60.47909845108966,16,0.007187177460311302,0.18789452007037744,ATM,Food,FR,1
7982697,938,30.69947572902238,17,0.09563133608930525,0.13190720818212584,QR,Electronics,US,0
10006864,842,54.19750721625216,13,0.2312635371994545,0.1915527719922439,QR,Travel,DE,0
2310952,819,1.0,16,0.05174080415159521,0.030020287219028118,ATM,Travel,US,0
15780804,38,87.47783705386716,18,0.11491468650074206,0.218058011635763,POS,Electronics,US,0
5656288,891,2689.3239214006585,15,0.753261968275958,0.8355351367959467,QR,Electronics,DE,1
15373033,57,55.199113428896595,17,0.044887201771906776,0.07448862224344643,ATM,Travel,TR,0
1898916,251,1688.3331890263037,13,0.7492281555163705,0.7820833634305281,ATM,Clothing,TR,1
8218408,558,85.14368981673334,14,0.006932102459061673,0.08221600483900317,ATM,Travel,US,0
6482052,384,1.0,10,0.13922798397148115,0.17523352536827527,POS,Travel,UK,0
7863168,798,59.4535954748634,15,0.021294258545769662,0.87772381592176,ATM,Food,TR,0
10897051,398,142.26545972363806,23,0.09772014060046982,0.053134270219881444,QR,Travel,FR,0
7181702,609,78.04060980512878,19,0.15994408364087975,0.17367669017622242,Online,Travel,TR,0
15345379,451,47.51653482186807,19,0.12834441341236963,0.16181282311495387,ATM,Grocery,TR,0
14694504,211,69.5700133878766,23,0.276154331850068,0.05046637120256059,POS,Travel,US,0
7887138,407,2001.3838036696695,7,0.6913345111936038,0.9689529585061025,QR,Clothing,TR,1
16292709,664,30.25202093545208,15,0.005370161421399421,0.1697826028442302,POS,Grocery,FR,0
5478216,33,146.9363144916758,20,0.09317095740874774,0.2912845926990709,ATM,Electronics,TR,0
2975196,296,54.77859973353934,21,0.08356566427190137,0.21711568207041454,ATM,Food,UK,0
3837133,443,33.72135275694936,17,0.005000301146583768,0.1555915552205583,QR,Travel,TR,0
16262455,279,13.997018701444745,18,0.07219867333742837,0.20535177242827146,Online,Electronics,TR,0
8891354,339,87.12036337256635,16,0.1489900861518756,0.004484354614278048,ATM,Electronics,US,0
285434,28,65.33147880013617,20,0.259465431168572,0.06502212032169791,QR,Electronics,TR,0
8589840,967,58.88776322670961,18,0.1597452680246886,0.16184901373517535,POS,Electronics,TR,0
8801832,485,88.11326923736405,16,0.015297043245290692,0.2550523950720509,QR,Travel,UK,0
9176890,796,49.21948140477755,16,0.23404330325573844,0.03186013544004852,Online,Travel,TR,0
1001816,192,93.19705877109388,16,0.13818422941954217,0.1579480099710692,POS,Food,US,0
13625273,744,113.56093356703553,20,0.14953641520716027,0.15706306233960776,POS,Travel,TR,1
12029090,851,58.916549207443346,19,0.2780127037415452,0.17093234211334862,ATM,Grocery,FR,0
9245842,119,99.64363726680797,17,0.04487894018301038,0.26363442826319405,Online,Food,US,0
9109761,469,106.1328243818325,11,0.16478543525865724,0.11202595813371136,QR,Grocery,FR,0
12335028,363,83.50623086453409,11,0.1449624669293877,0.027175601183066365,ATM,Food,FR,0
8917008,429,19.053954870115774,7,0.10881501268627279,0.06783573732879059,QR,Clothing,US,0
14053842,4,29.248310668537357,19,0.00925451672895692,0.2524378955294509,POS,Food,DE,0
16074638,178,74.93886677617239,20,0.07581919874249896,0.1391452894435188,ATM,Travel,FR,0
3753875,271,136.00787853385646,14,0.10935480913330473,0.13727464226838615,Online,Electronics,US,0
6674864,837,34.07605525729545,19,0.10493738835906478,0.0853388190015735,QR,Electronics,DE,0
9572450,147,80.09195182993463,11,0.2094297946682839,0.14940147531967948,QR,Electronics,FR,0
141043,993,27.845833429871504,16,0.09806016209990236,0.25755949627961466,Online,Travel,UK,0
15453447,503,123.22817077325891,18,0.06875316488536132,0.1957465891304832,Online,Electronics,UK,0
910344,320,62.5701564683393,12,0.07786681126164491,0.2266677626184075,Online,Electronics,DE,0
5176035,939,2.2264153007368748,12,0.14764442040313003,0.034273877892319816,Online,Food,DE,0
7768143,868,2136.2019770343745,7,0.728899517605509,0.8974512438824436,ATM,Food,US,1
13687588,13,32.97259124929764,16,0.02817191764487395,0.1271108968057818,Online,Grocery,TR,0
7653229,915,110.0961208429249,22,0.09724656277676882,0.06565591651872929,QR,Clothing,DE,0
13516783,604,130.188128783594,20,0.0696589194613465,0.11963929327087873,ATM,Food,US,0
2204302,564,22.657050307028392,15,0.15950758548656715,0.03706508845999061,Online,Electronics,US,0
606200,50,53.228754008821035,4,0.27786977205104596,0.028086033598020227,QR,Travel,FR,0
3205454,803,50.07625290083636,9,0.8055897904838285,0.02855089983609964,QR,Electronics,DE,1
10799045,339,68.7109467646891,16,0.045661561470438095,0.10520085945490613,POS,Grocery,TR,0
11490968,43,35.035484885295276,17,0.7527328037584279,0.8822664268969137,QR,Food,US,1
1363476,961,112.79773878887984,23,0.019372742293107037,0.25361375712958645,QR,Electronics,TR,0
7395605,462,1.0,17,0.23903854497968632,0.1230133088471007,POS,Electronics,US,0
10909801,76,804.1078572547588,9,0.8883531389326211,0.8364296162368009,ATM,Clothing,NG,1
10546681,95,89.07864119751645,15,3.0274785175044003e-05,0.19796724591079223,POS,Electronics,FR,0
401158,426,61.939137688209854,21,0.16082952941181416,0.04478039173010623,POS,Food,UK,0
6440180,504,1306.293482412692,4,0.7501741855478351,0.7366431648398263,QR,Travel,US,1
16673832,210,1.0,15,0.01129430603237383,0.1256618551182562,POS,Electronics,FR,0
13905477,321,80.21207299707808,10,0.69167035251458,0.7488119168730107,Online,Electronics,TR,1
8974651,853,2347.632690904272,10,0.7841366779732156,0.174047264924686,ATM,Food,NG,1
10250233,454,29.993563437612977,22,0.0726857159775306,0.2305547929867466,QR,Travel,US,0
10407655,430,69.78198440869741,17,0.09297883956363732,0.13761575976996987,ATM,Electronics,UK,0
11100080,840,25.854321294484365,15,0.14449981497868739,0.018588953398674057,QR,Food,DE,0
3437467,741,83.53805149925648,20,0.030699844421962122,0.18286632668034017,ATM,Travel,US,0
10264167,139,68.19010373885601,6,0.2569277669668932,0.19527852755320116,QR,Travel,FR,0
15795526,720,64.47782398035102,9,0.20461280527053521,0.089842707658943,QR,Travel,TR,0
12447787,550,2118.4842554806355,7,0.7426753349076227,0.8650460620548719,ATM,Travel,US,1
5860931,923,44.917996863616594,23,0.14972378483108753,0.21356063609077391,QR,Food,FR,0
8647509,907,57.21652694280087,14,0.12625398744934957,0.1540162168389537,QR,Electronics,TR,0
5351598,187,157.9038004730117,17,0.15281676430230268,0.1367055534165823,ATM,Food,UK,0
13352854,544,53.20232453388473,18,0.01978389822723324,0.18449156883466586,QR,Food,TR,0
10965096,9,2210.3088327220744,8,0.7572342541137754,0.85277004309757,QR,Electronics,US,1
614186,455,129.02778236149945,20,0.07945738040687775,0.19273481069102763,ATM,Clothing,US,0
7071327,613,40.42288576881982,22,0.08695318732354484,0.1683391793286172,ATM,Electronics,TR,0
5688061,203,44.81420711291873,10,0.2618472490094799,0.05440357766641965,Online,Grocery,FR,0
9404272,403,1.0,17,0.04881987595134842,0.16270107562122219,QR,Food,FR,0
12424518,407,82.15920289708902,6,0.016294526311915577,0.8570282658067858,QR,Electronics,FR,1
13135152,610,1034.3175707677908,7,0.8414759875491282,0.9111089799301266,QR,Grocery,UK,1
3140565,681,75.92325179520456,13,0.0378734575523314,0.029352021931745676,QR,Travel,UK,0
2388468,818,2067.8218284698755,15,0.7586531342094395,0.8535291878335867,QR,Travel,US,1
5574242,310,37.190099696328225,19,0.012042051639915355,0.3042272828146506,QR,Electronics,US,0
1158652,95,92.7365337244975,15,0.1626789040498336,0.10595614161613781,QR,Clothing,US,0
4973645,201,38.74348052269076,9,0.183347747344566,0.040426460033265436,Online,Travel,UK,0
14622010,167,28.924184014474392,10,0.09133628528100192,0.02638504208387378,POS,Travel,US,0
9112173,165,1411.9394690045742,5,0.7235295754359268,0.8626165300705222,ATM,Travel,US,1
12186152,992,21.505818288108557,12,0.16797474622076275,0.20933098830354618,ATM,Travel,DE,0
12508516,730,106.94187337764102,16,0.1404303322209924,0.11542376982858027,Online,Electronics,TR,0
16049507,441,17.0975275385576,21,0.009324886528728472,0.28137932276578004,POS,Electronics,US,0
10803663,838,82.41033381640565,10,0.7866769590717348,0.7605934507678043,QR,Grocery,FR,1
11579656,687,100.38854557526062,11,0.20445731718076682,0.07110760826088647,ATM,Electronics,TR,0
12516774,975,89.44356771642911,16,0.2022930773877191,0.04528672484175757,ATM,Grocery,US,0
700981,663,1066.6073987112215,9,0.7935313385745384,0.893381442938128,ATM,Clothing,NG,1
13120996,961,108.30630203106823,17,0.037847091424920105,0.014104151394927211,ATM,Electronics,UK,0
12657326,495,103.89758537269401,23,0.10923993839143001,0.1776735844799146,POS,Electronics,UK,0
15583637,709,70.74677432602833,17,0.26087283618813456,0.04359818582501754,ATM,Food,US,0
11211327,21,46.69081557880075,15,0.0672808304684297,0.030244004434838746,Online,Clothing,UK,0
11683808,778,40.546524919381696,17,0.12178547703418255,0.20339282684660914,POS,Travel,DE,0
14206512,372,67.0071101062826,18,0.13752526360158734,0.2676010894549197,QR,Clothing,US,0
15508396,799,168.51530915752332,9,0.05627139500782087,0.2001128991040479,ATM,Electronics,TR,0
12938038,902,86.37689591211272,18,0.22835003594518954,0.9327112686413728,POS,Travel,TR,0
9547446,43,1497.9614478322846,7,0.7183109488058544,0.8334922990075657,Online,Food,US,1
14186192,45,168.5005692692531,14,0.10590553357357876,0.09859317759246072,ATM,Food,US,0
13214811,19,98.53002838722973,18,0.027821567779553195,0.01905860317584711,QR,Electronics,TR,0
11671972,683,126.98934420147489,14,0.06619634317718558,0.1920636608106847,ATM,Travel,UK,0
1458116,588,87.71803382184373,15,0.1921644438823254,0.18641112990150205,ATM,Electronics,TR,0
6279473,310,76.93197511323544,15,0.2875281624436629,0.032442433543222585,ATM,Electronics,US,0
5205032,650,1850.4926687068385,19,0.7841432760345315,0.889996201571532,QR,Clothing,US,1
16730867,495,109.80644562116038,17,0.1503926117513772,0.05772263778708575,QR,Food,UK,0
10457128,523,92.95677173191017,12,0.23293458193590552,0.08493052544421358,QR,Travel,UK,0
5275198,857,101.96444183539433,14,0.04509870984899807,0.1646067132622987,QR,Travel,US,0
20231,363,26.172430194951993,9,0.030966944269565432,0.15906044491401322,ATM,Travel,US,0
5949909,847,31.512940276124496,7,0.14057454584496673,0.04874156557055331,POS,Clothing,TR,0
8973341,760,154.39117448360605,18,0.0856564510192779,0.08237563774695762,ATM,Food,TR,0
14718676,962,78.13342327523543,17,0.11114127418895281,0.22731781106151527,QR,Clothing,US,0
2346470,921,29.79252861986422,16,0.203239049655233,0.2186724097475417,POS,Food,DE,0
4605198,455,676.743882688741,20,0.8488391621170435,0.8601389215684163,ATM,Electronics,US,1
6588414,91,40.57741435235579,19,0.06915004784473068,0.15952336274272813,ATM,Electronics,FR,0
14609185,202,10.44622636600981,17,0.14088659419290525,0.07969169634952482,QR,Electronics,FR,0
14887532,609,50.49292559929564,19,0.017608340759783014,0.2333943880247557,POS,Electronics,TR,0
4352306,977,40.512070561233244,17,0.10340255923185875,0.22564346251683762,POS,Electronics,UK,0
5784242,479,133.06367539324293,16,0.11721925650792771,0.8916650596829332,QR,Grocery,US,0
11716875,909,95.18539443657619,18,0.055417730377017194,0.18172792914006844,ATM,Clothing,US,0
8139310,676,44.567582148079424,14,0.11990763358908,0.15122614034110032,POS,Electronics,TR,0
8706662,686,54.65853197290357,16,0.19782787133023494,0.22640869443335718,ATM,Travel,FR,0
3965385,656,65.65119564928605,14,0.11467370284710829,0.17978942355984148,POS,Grocery,DE,0
15895509,613,65.4433961366428,11,0.07447995995742664,0.11832466912775187,POS,Travel,UK,0
16713620,57,75.08037340560713,8,0.08708691403286123,0.27441995177726763,POS,Electronics,UK,0
7625772,417,91.24516473526523,11,0.16381702882095664,0.11185845196720456,POS,Electronics,US,0
1837943,127,73.68237300486112,16,0.011920540547741658,0.17080485206598103,ATM,Travel,FR,0
7181367,712,106.20595636775968,18,0.04619717228731076,0.21349283228819588,QR,Grocery,DE,0
4844148,284,84.2405215920713,20,0.18409938718715993,0.274547694642961,ATM,Travel,DE,0
12181219,41,70.86911609694059,19,0.109928750776254,0.24700079975660996,QR,Electronics,US,0
15642253,676,55.053889646619986,21,0.05337079017397116,0.1718458610884441,Online,Travel,US,0
4156026,215,49.63593479949411,8,0.04386849993650289,0.06292177248806582,ATM,Clothing,TR,0
643634,89,24.942591970048113,16,0.06874214066323524,0.24054666114193363,ATM,Food,FR,0
15358261,13,59.366776541146905,22,0.2415603510561309,0.0762195774307182,ATM,Clothing,TR,0
3858542,380,55.82560052789931,11,0.22649021741723807,0.20676625082149586,Online,Travel,DE,0
4284359,661,94.12429130958226,18,0.04463211863703231,0.1700995894502836,QR,Electronics,US,0
3400802,49,60.53456284416327,17,0.0727199060598873,0.19309993156032906,ATM,Grocery,UK,0
12427290,355,90.78585540886559,17,0.061656727516413795,0.09360636019087473,ATM,Electronics,TR,0
12376973,992,84.90888595914329,20,0.06328803946527452,0.11501172400517083,ATM,Clothing,TR,0
8711419,850,69.06933546986983,20,0.05290757721880528,0.009358047175613386,Online,Electronics,DE,0
7553773,574,31.400895505245117,22,0.10471183600741617,0.17239631171146286,QR,Grocery,DE,0
1990636,517,61.29255139620761,16,3.0274785175044003e-05,0.2146672179996118,QR,Food,US,0
3607280,44,53.82806824014009,14,0.2709368048037132,0.19282771676940205,Online,Travel,US,0
3820582,501,28.83415667461977,14,0.0045612051239757034,0.15648518319069118,POS,Electronics,DE,0
13407509,282,147.14995237899194,10,0.2079894259825351,0.04198128758524157,POS,Grocery,DE,0
13250531,658,51.37824443649499,17,0.06438653803225322,0.14585219339273428,ATM,Clothing,US,0
9117742,752,44.71948605007302,12,0.07785315157512034,0.11710572866331907,Online,Clothing,DE,0
14397073,433,37.785040887223744,19,0.10337449740743114,0.0858855339583346,QR,Travel,DE,0
11346057,139,1063.8474829872935,4,0.7191467802165757,0.9668374381082003,POS,Grocery,FR,1
10928461,598,1.0,14,0.011428421737402421,0.16928884051595217,QR,Food,DE,0
5317550,554,2301.8927863875947,15,0.1497257467065272,0.00995796385991005,QR,Food,UK,0
16549038,992,25.8015706282533,13,0.18280773981486856,0.1469486852559772,Online,Electronics,TR,0
12632985,958,116.91940941466666,15,0.028802300404934447,0.1275902643494526,QR,Clothing,US,0
1694474,251,3209.6930703801117,7,0.7460142068591198,0.8472411369154856,ATM,Electronics,US,1
12611778,419,31.513950729548434,13,0.8505625296837703,0.16173321139307373,QR,Clothing,FR,0
831822,294,2027.3645490228635,22,0.7326668346685499,0.9063630600930817,QR,Electronics,US,1
3646058,768,1.0,16,0.12144540784643831,0.06775614521058601,Online,Electronics,FR,0
4788781,941,33.90510565275069,7,0.16762240351171392,0.2090422325525694,ATM,Travel,UK,0
10108833,482,2038.14538992095,18,0.7491046398085379,0.8794529713021786,QR,Travel,US,1
1251142,503,13.576586225124004,6,0.26594577532361025,0.013683581746565122,Online,Travel,UK,0
14681448,166,1948.9801423278993,10,0.7738681261441479,0.8350176654741357,POS,Clothing,NG,1
