transaction_id,customer_id,transaction_datetime,country,channel,merchant_category,amount,device_trust_score,num_txn_24h_customer,previous_chargeback_count,is_fraud,transaction_note,txn_hour,txn_dayofweek,txn_week,is_weekend,is_night,prev_txn_time,txn_gap_minutes,txn_7d_count,txn_hour_count,txn_dayofweek_count,customer_mean_amount,customer_std_amount,amount_z_customer,is_risky_country,low_device_trust,high_amount_z
929,1040,2022-01-31 02:39:55,DE,web,groceries,449.94,35.0,6,3,0,VPN suspected,2,0,5,0,1,,-1.0,,1,3,2219.126,1697.953342606038,-1.0419520699459466,0,0,0
225,1040,2022-03-28 23:59:35,DE,mobile_app,luxury,994.42,95.0,0,3,0,overnight shipping,23,0,13,0,0,2022-01-31 02:39:55,81919.66666666667,,1,3,2219.126,1697.953342606038,-0.7212836591377166,0,0,0
396,1040,2022-08-15 04:34:26,DE,web,luxury,4328.63,36.0,6,3,0,overnight shipping,4,0,33,0,1,2022-03-28 23:59:35,200434.85,,1,3,2219.126,1697.953342606038,1.2423804276990964,0,0,0
679,1040,2022-08-25 08:14:15,DE,pos_terminal,travel,3214.87,71.0,1,1,0,overnight shipping,8,3,34,0,0,2022-08-15 04:34:26,14619.816666666668,,2,2,2219.126,1697.953342606038,0.5864377866070929,0,0,0
1054,1040,2023-07-25 14:27:15,MY,pos_terminal,groceries,163.52,51.0,1,2,0,high value item,14,1,30,0,0,2022-08-25 08:14:15,481333.0,,1,2,2219.126,1697.953342606038,-1.210637506001804,1,0,0
955,1040,2024-01-05 18:09:01,DE,mobile_app,gaming,709.66,13.0,4,1,0,repeat purchase,18,4,1,0,0,2023-07-25 14:27:15,236381.76666666666,,1,1,2219.126,1697.953342606038,-0.8889914475996465,0,0,0
147,1040,2024-06-13 20:31:41,DE,pos_terminal,travel,4644.3,38.0,6,2,0,new device,20,3,24,0,0,2024-01-05 18:09:01,230542.66666666666,,1,2,2219.126,1697.953342606038,1.4282924855154238,0,0,0
836,1040,2024-06-19 08:53:27,DE,mobile_app,groceries,2926.15,27.0,3,0,0,VPN suspected,8,2,25,0,0,2024-06-13 20:31:41,7941.766666666666,,2,2,2219.126,1697.953342606038,0.4163977785837457,0,0,0
78,1040,2024-06-19 13:30:29,DE,pos_terminal,groceries,3592.1,54.0,1,0,0,overnight shipping,13,2,25,0,0,2024-06-19 08:53:27,277.03333333333336,,1,2,2219.126,1697.953342606038,0.8086052576054555,0,0,0
1085,1040,2024-10-01 03:35:09,DE,mobile_app,luxury,1167.67,10.0,6,2,0,new device,3,1,40,0,1,2024-06-19 13:30:29,149164.66666666666,,1,2,2219.126,1697.953342606038,-0.6192490533257019,0,0,0
917,1041,2022-02-21 22:33:26,AU,pos_terminal,groceries,2224.1,83.0,5,1,1,overnight shipping,22,0,8,0,0,,-1.0,,2,2,2852.348,1285.3465844240975,-0.488777118648888,0,0,0
878,1041,2022-10-16 19:30:21,AU,web,luxury,3535.96,43.0,2,1,0,high value item,19,6,41,1,0,2022-02-21 22:33:26,341096.9166666667,,1,1,2852.348,1285.3465844240975,0.5318503260397226,0,0,0
1104,1041,2023-10-14 07:04:42,AU,pos_terminal,travel,2024.12,73.0,1,0,0,repeat purchase,7,5,41,1,0,2022-10-16 19:30:21,521974.35,,1,1,2852.348,1285.3465844240975,-0.644361614242037,0,0,0
76,1041,2023-10-23 22:14:22,DE,web,gaming,4781.8,90.0,4,1,0,new device,22,0,43,0,0,2023-10-14 07:04:42,13869.666666666666,,2,2,2852.348,1285.3465844240975,1.5011141923751994,0,0,0
468,1041,2024-10-24 16:46:38,AU,mobile_app,luxury,1695.76,65.0,5,3,0,first time merchant,16,3,43,0,0,2023-10-23 22:14:22,528152.2666666667,,1,1,2852.348,1285.3465844240975,-0.899825785523997,0,0,0
710,1042,2022-12-22 07:17:06,CN,pos_terminal,gaming,4304.62,67.0,0,3,0,high value item,7,3,51,0,0,,-1.0,,1,4,3217.1012499999997,2678.622273696157,0.4059992932483769,0,0,0
218,1042,2023-01-12 00:08:46,CN,mobile_app,electronics,1985.83,70.0,0,0,0,repeat purchase,0,3,2,0,1,2022-12-22 07:17:06,29811.666666666668,,1,4,3217.1012499999997,2678.622273696157,-0.4596658745396761,0,0,0
1194,1042,2023-10-24 05:48:41,CN,mobile_app,electronics,8164.98,18.0,3,2,0,overnight shipping,5,1,43,0,1,2023-01-12 00:08:46,410739.9166666667,,1,1,3217.1012499999997,2678.622273696157,1.847173003296414,0,0,0
201,1042,2023-12-03 14:38:37,CN,mobile_app,luxury,83.8,74.0,6,0,0,first time merchant,14,6,48,1,0,2023-10-24 05:48:41,58129.933333333334,,1,1,3217.1012499999997,2678.622273696157,-1.1697435957166307,0,0,0
824,1042,2023-12-15 21:01:05,CN,mobile_app,gaming,3674.88,88.0,0,3,0,VPN suspected,21,4,50,0,0,2023-12-03 14:38:37,17662.466666666667,,1,1,3217.1012499999997,2678.622273696157,0.17090082259650746,0,0,0
18,1042,2024-08-15 04:39:34,CN,mobile_app,travel,136.48,27.0,1,3,0,overnight shipping,4,3,33,0,1,2023-12-15 21:01:05,350378.48333333334,,1,4,3217.1012499999997,2678.622273696157,-1.1500767690358726,0,0,0
320,1042,2024-10-03 13:08:19,CN,mobile_app,electronics,2453.28,79.0,3,1,0,VPN suspected,13,3,40,0,0,2024-08-15 04:39:34,71068.75,,1,4,3217.1012499999997,2678.622273696157,-0.2851545204789265,0,0,0
972,1042,2024-11-20 12:56:00,CN,web,electronics,4932.94,27.0,0,2,0,repeat purchase,12,2,47,0,0,2024-10-03 13:08:19,69107.68333333333,,1,1,3217.1012499999997,2678.622273696157,0.6405676406298082,0,0,0
314,1043,2022-01-09 23:06:59,US,pos_terminal,luxury,2947.31,23.0,2,3,0,repeat purchase,23,6,1,1,0,,-1.0,,1,1,3099.075,214.62812229355305,-0.7071067778919787,0,0,0
427,1043,2022-04-26 03:22:30,US,web,electronics,3250.84,29.0,3,0,0,high value item,3,1,17,0,1,2022-01-09 23:06:59,152895.51666666666,,1,1,3099.075,214.62812229355305,0.7071067778919808,0,0,0
439,1044,2022-06-03 11:53:08,MY,web,luxury,853.25,53.0,1,0,0,overnight shipping,11,4,22,0,0,,-1.0,,2,1,2161.394,2212.6860886161353,-0.5912018007118863,1,0,0
958,1044,2022-06-06 11:47:18,MY,web,gaming,4348.78,78.0,3,0,0,first time merchant,11,0,23,0,0,2022-06-03 11:53:08,4314.166666666667,,2,2,2161.394,2212.6860886161353,0.9885658933970346,1,0,0
717,1044,2022-08-14 22:15:10,MY,web,electronics,680.39,77.0,5,3,0,high value item,22,6,32,1,0,2022-06-06 11:47:18,99987.86666666667,,1,1,2161.394,2212.6860886161353,-0.6693240435773942,1,0,0
818,1044,2022-11-14 18:36:58,MY,pos_terminal,luxury,4776.75,51.0,4,2,0,new device,18,0,46,0,0,2022-08-14 22:15:10,132261.8,,1,2,2161.394,2212.6860886161353,1.1819823939127778,1,0,0
1024,1044,2023-02-15 04:36:47,UK,web,gaming,147.8,78.0,0,3,0,No transaction note found,4,2,7,0,1,2022-11-14 18:36:58,133079.81666666668,,1,1,2161.394,2212.6860886161353,-0.9100224430205316,0,0,0
898,1045,2022-01-18 22:09:29,CN,pos_terminal,groceries,2310.26,13.0,28,0,0,No transaction note found,22,1,3,0,0,,-1.0,,1,1,3180.2285714285713,3220.5665013403186,-0.2701290506084914,0,0,0
1052,1045,2023-01-19 00:57:11,CN,pos_terminal,travel,9984.42,33.0,2,0,0,No transaction note found,0,3,3,0,1,2022-01-18 22:09:29,525767.7,,1,1,3180.2285714285713,3220.5665013403186,2.112731230899811,0,0,0
963,1045,2023-07-08 07:56:33,CN,pos_terminal,electronics,2766.2,63.0,4,0,0,high value item,7,5,27,1,0,2023-01-19 00:57:11,245219.36666666667,,1,2,3180.2285714285713,3220.5665013403186,-0.12855768426339378,0,0,0
715,1045,2023-08-14 17:30:27,CN,web,electronics,977.73,18.0,2,1,0,first time merchant,17,0,33,0,0,2023-07-08 07:56:33,53853.9,,1,1,3180.2285714285713,3220.5665013403186,-0.6838854501256059,0,0,0
401,1045,2023-08-26 03:34:47,CN,web,electronics,768.33,37.0,5,3,0,No transaction note found,3,5,34,1,1,2023-08-14 17:30:27,16444.333333333332,,1,2,3180.2285714285713,3220.5665013403186,-0.7489050669889288,0,0,0
1005,1045,2024-02-04 02:31:53,CN,web,groceries,1325.81,92.0,1,0,0,repeat purchase,2,6,5,1,1,2023-08-26 03:34:47,233217.1,,1,1,3180.2285714285713,3220.5665013403186,-0.5758050860483114,0,0,0
22,1045,2024-12-04 20:17:39,CN,pos_terminal,luxury,4128.85,51.0,6,2,0,VPN suspected,20,2,49,0,0,2024-02-04 02:31:53,438825.76666666666,,1,1,3180.2285714285713,3220.5665013403186,0.2945511071349208,0,0,0
1127,1046,2022-02-14 18:06:16,DE,web,electronics,945.31,32.0,2,2,0,No transaction note found,18,0,7,0,0,,-1.0,,1,3,2752.2788888888886,2377.5041631753493,-0.7600276444839261,0,0,0
813,1046,2022-07-25 09:19:18,DE,pos_terminal,travel,2932.58,72.0,6,1,0,No transaction note found,9,0,30,0,0,2022-02-14 18:06:16,231313.03333333333,,1,3,2752.2788888888886,2377.5041631753493,0.07583629669455748,0,0,0
609,1046,2022-07-26 00:34:38,MY,web,travel,347.27,52.0,1,3,0,new device,0,1,30,0,1,2022-07-25 09:19:18,915.3333333333334,,2,3,2752.2788888888886,2377.5041631753493,-1.0115687392432595,1,0,0
255,1046,2023-04-22 22:18:12,DE,web,luxury,590.51,88.0,3,2,0,repeat purchase,22,5,16,1,0,2022-07-26 00:34:38,390103.56666666665,,1,1,2752.2788888888886,2377.5041631753493,-0.9092597701287183,0,0,0
1197,1046,2023-06-18 01:50:44,DE,web,electronics,8190.86,62.0,0,0,0,repeat purchase,1,6,24,1,1,2023-04-22 22:18:12,80852.53333333334,,1,1,2752.2788888888886,2377.5041631753493,2.287516966467661,0,0,0
890,1046,2023-12-12 20:43:43,DE,mobile_app,travel,2190.87,73.0,3,1,0,overnight shipping,20,1,50,0,0,2023-06-18 01:50:44,256012.98333333334,,2,3,2752.2788888888886,2377.5041631753493,-0.2361337143313691,0,0,0
816,1046,2023-12-18 15:29:20,DE,mobile_app,travel,2419.68,83.0,2,0,0,high value item,15,0,51,0,0,2023-12-12 20:43:43,8325.616666666667,,1,3,2752.2788888888886,2377.5041631753493,-0.13989413521979957,0,0,0
31,1046,2024-06-11 20:52:31,JP,mobile_app,luxury,3351.0,52.0,3,3,0,VPN suspected,20,1,24,0,0,2023-12-18 15:29:20,253763.18333333332,,2,3,2752.2788888888886,2377.5041631753493,0.2518275763233453,1,0,0
599,1046,2024-09-25 00:20:57,JP,mobile_app,groceries,3802.43,22.0,3,1,1,new device,0,2,39,0,1,2024-06-11 20:52:31,151408.43333333332,,2,1,2752.2788888888886,2377.5041631753493,0.44170316392150893,1,0,0
1125,1047,2022-12-02 00:38:23,US,web,groceries,4087.08,52.0,1,1,0,VPN suspected,0,4,48,0,1,,-1.0,,3,2,2956.094,1775.3323875349836,0.6370559158053514,0,0,0
784,1047,2023-04-02 09:49:09,US,mobile_app,luxury,4803.18,52.0,4,3,0,VPN suspected,9,6,13,1,0,2022-12-02 00:38:23,174790.76666666666,,1,1,2956.094,1775.3323875349836,1.0404170018914853,0,0,0
716,1047,2023-05-19 00:20:54,US,mobile_app,travel,2505.06,60.0,0,1,0,overnight shipping,0,4,20,0,1,2023-04-02 09:49:09,67111.75,,3,2,2956.094,1775.3323875349836,-0.25405608728078943,0,0,0
1032,1047,2023-05-22 00:07:45,US,mobile_app,travel,189.25,73.0,5,3,0,new device,0,0,21,0,1,2023-05-19 00:20:54,4306.85,,3,1,2956.094,1775.3323875349836,-1.5584935077096813,0,0,0
118,1047,2024-01-20 10:12:29,US,pos_terminal,luxury,3195.9,88.0,0,3,0,high value item,10,5,3,1,0,2023-05-22 00:07:45,350524.73333333334,,1,1,2956.094,1775.3323875349836,0.13507667729363415,0,0,0
567,1048,2022-09-29 09:03:24,CN,web,gaming,1578.39,34.0,1,2,0,repeat purchase,9,3,39,0,0,,-1.0,,2,2,2514.945,1162.8233452918146,-0.8054146864113468,0,0,0
705,1048,2022-10-13 22:18:12,CN,mobile_app,travel,1023.12,76.0,5,2,0,No transaction note found,22,3,41,0,0,2022-09-29 09:03:24,20954.8,,1,2,2514.945,1162.8233452918146,-1.2829334791396207,0,0,0
445,1048,2022-11-01 07:07:08,CN,mobile_app,groceries,2132.09,21.0,3,2,0,new device,7,1,44,0,0,2022-10-13 22:18:12,26448.933333333334,,1,1,2514.945,1162.8233452918146,-0.32924605577463806,0,0,0
168,1048,2022-12-04 12:01:14,CN,web,groceries,2948.87,56.0,6,2,0,first time merchant,12,6,48,1,0,2022-11-01 07:07:08,47814.1,,1,1,2514.945,1162.8233452918146,0.37316502266395823,0,0,0
1111,1048,2024-08-17 09:16:54,CN,pos_terminal,electronics,4202.32,74.0,4,0,0,high value item,9,5,33,1,0,2022-12-04 12:01:14,895515.6666666666,,2,1,2514.945,1162.8233452918146,1.451101757487116,0,0,0
229,1048,2024-12-09 21:31:49,CN,pos_terminal,gaming,3204.88,76.0,0,1,1,repeat purchase,21,0,50,0,0,2024-08-17 09:16:54,164894.91666666666,,1,1,2514.945,1162.8233452918146,0.5933274411745305,0,0,0
904,1049,2022-03-26 04:32:05,US,web,luxury,986.01,17.0,6,3,0,first time merchant,4,5,12,1,1,,-1.0,,1,1,2508.864,1145.0588545223854,-1.3299351330156706,0,0,0
1171,1049,2022-04-17 22:33:51,US,web,electronics,3483.85,41.0,1,2,0,new device,22,6,15,1,0,2022-03-26 04:32:05,32761.766666666666,,1,1,2508.864,1145.0588545223854,0.8514723903922611,0,0,0
637,1049,2023-05-25 19:49:48,SG,web,luxury,1659.62,61.0,5,3,0,No transaction note found,19,3,21,0,0,2022-04-17 22:33:51,580155.95,,1,1,2508.864,1145.0588545223854,-0.7416596942994931,1,0,0
193,1049,2023-10-13 15:28:21,US,mobile_app,travel,2834.74,64.0,2,1,0,overnight shipping,15,4,41,0,0,2023-05-25 19:49:48,202778.55,,1,1,2508.864,1145.0588545223854,0.2845932317915009,0,0,0
304,1049,2024-10-01 10:38:38,US,web,gaming,3580.1,59.0,2,2,0,repeat purchase,10,1,40,0,0,2023-10-13 15:28:21,509470.2833333333,,1,1,2508.864,1145.0588545223854,0.935529205131401,0,0,0
1096,1050,2022-09-18 07:27:02,UK,mobile_app,travel,4850.81,84.0,2,3,0,high value item,7,6,37,1,0,,-1.0,,1,1,3272.7400000000002,1171.389535384983,1.3471778194444597,0,0,0
1170,1050,2022-11-01 11:05:07,UK,pos_terminal,luxury,2333.32,37.0,6,6,0,VPN suspected,11,1,44,0,0,2022-09-18 07:27:02,63578.083333333336,,1,1,3272.7400000000002,1171.389535384983,-0.801970626868589,0,0,0
656,1050,2022-11-05 13:20:29,UK,pos_terminal,groceries,2433.94,88.0,5,0,0,repeat purchase,13,5,44,1,0,2022-11-01 11:05:07,5895.366666666667,,1,1,3272.7400000000002,1171.389535384983,-0.716072642500024,0,0,0
761,1050,2024-04-11 09:24:49,UK,web,travel,3472.89,39.0,4,0,0,high value item,9,3,15,0,0,2022-11-05 13:20:29,752884.3333333334,,1,1,3272.7400000000002,1171.389535384983,0.17086544992415298,0,0,0
1146,1051,2022-01-08 16:33:48,DE,pos_terminal,gaming,2600.48,75.0,2,3,0,No transaction note found,16,5,1,1,0,,-1.0,,1,3,1928.4642857142858,926.804229210344,0.7250891753680119,0,0,0
648,1051,2022-06-27 17:54:31,DE,pos_terminal,electronics,547.61,59.0,6,0,0,VPN suspected,17,0,26,0,0,2022-01-08 16:33:48,244880.71666666667,,1,3,1928.4642857142858,926.804229210344,-1.4899093489148203,0,0,0
152,1051,2022-07-18 00:13:10,DE,web,luxury,1542.46,72.0,2,3,0,overnight shipping,0,0,29,0,1,2022-06-27 17:54:31,29178.65,,1,3,1928.4642857142858,926.804229210344,-0.41648956009099053,0,0,0
126,1051,2022-09-28 20:19:10,DE,mobile_app,luxury,1252.7,93.0,3,1,0,repeat purchase,20,2,39,0,0,2022-07-18 00:13:10,104886.0,,2,1,1928.4642857142858,926.804229210344,-0.7291337959150775,0,0,0
313,1051,2023-01-14 21:22:01,DE,pos_terminal,gaming,1739.83,74.0,4,0,0,repeat purchase,21,5,2,1,0,2022-09-28 20:19:10,155582.85,,1,3,1928.4642857142858,926.804229210344,-0.2035319647548502,0,0,0
181,1051,2023-03-06 19:45:18,DE,pos_terminal,groceries,3250.78,74.0,5,0,0,first time merchant,19,0,10,0,0,2023-01-14 21:22:01,73343.28333333334,,1,3,1928.4642857142858,926.804229210344,1.426747604952509,0,0,0
983,1051,2023-05-06 20:33:58,DE,web,luxury,2565.39,32.0,4,1,0,repeat purchase,20,5,18,1,0,2023-03-06 19:45:18,87888.66666666667,,2,3,1928.4642857142858,926.804229210344,0.6872278893552176,0,0,0
763,1052,2022-10-14 07:44:40,JP,web,travel,2111.19,20.0,2,2,0,repeat purchase,7,4,41,0,0,,-1.0,,1,2,1794.4683333333332,1201.5137161180037,0.2636022064649995,1,0,0
1026,1052,2023-09-26 15:54:09,JP,mobile_app,travel,416.29,78.0,2,1,0,new device,15,1,39,0,0,2022-10-14 07:44:40,500169.48333333334,,1,1,1794.4683333333332,1201.5137161180037,-1.1470350399212412,1,0,0
779,1052,2024-01-10 12:25:56,JP,web,luxury,2278.69,37.0,1,2,0,No transaction note found,12,2,2,0,0,2023-09-26 15:54:09,152431.78333333333,,1,2,1794.4683333333332,1201.5137161180037,0.40300968700644463,1,0,0
690,1052,2024-03-22 02:52:26,JP,pos_terminal,travel,186.97,95.0,5,2,0,No transaction note found,2,4,12,0,1,2024-01-10 12:25:56,103106.5,,1,2,1794.4683333333332,1201.5137161180037,-1.3378942843258035,1,0,0
84,1052,2024-04-20 16:49:39,MY,pos_terminal,groceries,2804.87,71.0,2,3,0,overnight shipping,16,5,16,1,0,2024-03-22 02:52:26,42597.21666666667,,1,1,1794.4683333333332,1201.5137161180037,0.8409406011037435,1,0,0
1152,1052,2024-12-11 00:55:09,JP,mobile_app,electronics,2968.8,33.0,5,0,0,repeat purchase,0,2,50,0,1,2024-04-20 16:49:39,337445.5,,1,2,1794.4683333333332,1201.5137161180037,0.9773768296718578,1,0,0
252,1053,2022-04-11 05:09:03,AU,web,groceries,3335.32,48.0,0,3,0,overnight shipping,5,0,15,0,1,,-1.0,,2,6,2940.6075,1148.249347654803,0.343751556058939,0,0,0
622,1053,2022-05-17 01:48:26,AU,mobile_app,groceries,4035.13,41.0,1,3,0,overnight shipping,1,1,20,0,1,2022-04-11 05:09:03,51639.38333333333,,1,2,2940.6075,1148.249347654803,0.9532097729778508,0,0,0
388,1053,2022-06-16 15:50:42,AU,web,travel,4412.23,57.0,3,2,0,VPN suspected,15,3,24,0,0,2022-05-17 01:48:26,44042.26666666667,,1,1,2940.6075,1148.249347654803,1.2816227616463771,0,0,0
692,1053,2022-07-17 06:01:01,AU,web,groceries,3880.56,42.0,0,2,1,first time merchant,6,6,28,1,0,2022-06-16 15:50:42,44050.316666666666,,2,2,2940.6075,1148.249347654803,0.8185961541539468,0,0,0
430,1053,2022-08-29 05:55:38,AU,web,travel,1572.17,83.0,1,2,0,repeat purchase,5,0,35,0,1,2022-07-17 06:01:01,61914.61666666667,,2,6,2940.6075,1148.249347654803,-1.1917598758448344,0,0,0
1184,1053,2022-08-30 04:07:18,AU,web,travel,3915.2,33.0,2,1,0,overnight shipping,4,1,35,0,1,2022-08-29 05:55:38,1331.6666666666667,,1,2,2940.6075,1148.249347654803,0.8487638177112995,0,0,0
166,1053,2022-12-12 18:48:10,AU,web,groceries,3167.8,71.0,0,2,0,No transaction note found,18,0,50,0,0,2022-08-30 04:07:18,150640.86666666667,,1,6,2940.6075,1148.249347654803,0.19785989904023946,0,0,0
261,1053,2023-10-20 06:12:18,AU,mobile_app,luxury,1364.0,24.0,4,0,0,overnight shipping,6,4,42,0,0,2022-12-12 18:48:10,448524.13333333336,,2,1,2940.6075,1148.249347654803,-1.3730532512124483,0,0,0
100,1053,2023-11-13 09:58:00,AU,web,electronics,3771.9,87.0,3,2,0,first time merchant,9,0,46,0,0,2023-10-20 06:12:18,34785.7,,2,6,2940.6075,1148.249347654803,0.723965140235299,0,0,0
113,1053,2024-06-16 09:53:44,AU,mobile_app,luxury,1514.86,29.0,6,3,0,VPN suspected,9,6,24,1,0,2023-11-13 09:58:00,311035.73333333334,,2,2,2940.6075,1148.249347654803,-1.2416706379254319,0,0,0
393,1053,2024-06-17 14:54:35,AU,web,travel,1528.55,73.0,6,1,0,VPN suspected,14,0,25,0,0,2024-06-16 09:53:44,1740.85,,1,6,2940.6075,1148.249347654803,-1.2297481404052193,0,0,0
1151,1053,2024-08-05 16:04:22,AU,mobile_app,luxury,2789.57,75.0,6,3,0,new device,16,0,32,0,0,2024-06-17 14:54:35,70629.78333333334,,1,6,2940.6075,1148.249347654803,-0.1315371964360185,0,0,0
585,1054,2022-08-15 18:18:11,SG,pos_terminal,luxury,1760.77,86.0,6,0,0,high value item,18,0,33,0,0,,-1.0,,1,3,2934.46375,1460.6131034425277,-0.8035623857089287,1,0,0
880,1054,2022-10-06 08:54:55,SG,web,travel,2800.39,45.0,0,1,0,VPN suspected,8,3,40,0,0,2022-08-15 18:18:11,74316.73333333334,,1,2,2934.46375,1460.6131034425277,-0.09179278871591717,1,0,0
561,1054,2022-12-07 20:53:17,SG,mobile_app,travel,3475.8,25.0,3,6,0,No transaction note found,20,2,49,0,0,2022-10-06 08:54:55,89998.36666666667,,2,2,2934.46375,1460.6131034425277,0.3706226164369754,1,0,0
415,1054,2023-01-16 06:03:47,SG,web,gaming,4358.21,89.0,5,2,0,repeat purchase,6,0,3,0,0,2022-12-07 20:53:17,56710.5,,1,3,2934.46375,1460.6131034425277,0.9747593299309476,1,0,0
240,1054,2023-02-22 17:33:48,SG,mobile_app,travel,707.6,12.0,5,2,0,No transaction note found,17,2,8,0,0,2023-01-16 06:03:47,53970.01666666667,,1,2,2934.46375,1460.6131034425277,-1.5246089089242671,1,0,0
160,1054,2023-03-30 20:14:43,SG,pos_terminal,luxury,4323.29,11.0,1,0,0,overnight shipping,20,3,13,0,0,2023-02-22 17:33:48,52000.916666666664,,2,2,2934.46375,1460.6131034425277,0.9508515613934089,1,0,0
73,1054,2023-08-08 22:58:31,SG,web,electronics,4493.5,21.0,6,2,0,overnight shipping,22,1,32,0,0,2023-03-30 20:14:43,188803.8,,1,1,2934.46375,1460.6131034425277,1.0673848169138687,1,0,0
575,1054,2023-09-11 13:05:21,SG,web,luxury,1556.15,71.0,3,3,0,VPN suspected,13,0,37,0,0,2023-08-08 22:58:31,48366.833333333336,,1,3,2934.46375,1460.6131034425277,-0.9436542413260869,1,0,0
787,1055,2022-01-31 17:30:51,AU,pos_terminal,groceries,4036.36,53.0,6,1,0,new device,17,0,5,0,0,,-1.0,,3,3,2814.705,1812.7336744110123,0.6739296661419039,0,0,0
901,1055,2022-05-18 17:24:38,JP,web,travel,4807.26,16.0,4,3,1,first time merchant,17,2,20,0,0,2022-01-31 17:30:51,154073.78333333333,,3,3,2814.705,1812.7336744110123,1.099198976731877,1,0,0
930,1055,2022-06-01 05:27:31,AU,web,electronics,4925.46,66.0,5,3,0,first time merchant,5,2,22,0,1,2022-05-18 17:24:38,19442.883333333335,,1,3,2814.705,1812.7336744110123,1.1644043633082615,0,0,0
1045,1055,2022-07-20 15:20:19,MY,web,luxury,365.41,51.0,5,0,0,overnight shipping,15,2,29,0,0,2022-06-01 05:27:31,71152.8,,1,3,2814.705,1812.7336744110123,-1.351160975588881,1,0,0
432,1055,2022-10-02 19:35:13,AU,mobile_app,groceries,2110.65,43.0,1,0,0,high value item,19,6,39,1,0,2022-07-20 15:20:19,106814.9,,2,2,2814.705,1812.7336744110123,-0.3883940646872791,0,0,0
1159,1055,2022-10-03 19:20:30,AU,mobile_app,travel,4343.15,73.0,5,1,0,first time merchant,19,0,40,0,0,2022-10-02 19:35:13,1425.2833333333333,,2,3,2814.705,1812.7336744110123,0.8431712951416414,0,0,0
945,1055,2023-02-23 00:14:01,AU,mobile_app,luxury,339.54,95.0,6,0,0,No transaction note found,0,3,8,0,1,2022-10-03 19:20:30,204773.51666666666,,1,2,2814.705,1812.7336744110123,-1.3654322391314448,0,0,0
440,1055,2023-09-17 20:32:52,AU,mobile_app,luxury,288.43,68.0,2,2,0,overnight shipping,20,6,37,1,0,2023-02-23 00:14:01,297858.85,,1,2,2814.705,1812.7336744110123,-1.3936272248160388,0,0,0
785,1055,2023-09-26 17:46:14,AU,web,luxury,3012.4,41.0,4,0,0,No transaction note found,17,1,39,0,0,2023-09-17 20:32:52,12793.366666666667,,3,2,2814.705,1812.7336744110123,0.10905904314059515,0,0,0
757,1055,2024-04-23 10:06:05,AU,web,luxury,2136.1,55.0,4,0,0,first time merchant,10,1,17,0,0,2023-09-26 17:46:14,301939.85,,1,2,2814.705,1812.7336744110123,-0.3743544954117379,0,0,0
45,1055,2024-06-27 14:15:54,AU,pos_terminal,gaming,4889.23,52.0,0,3,0,high value item,14,3,26,0,0,2024-04-23 10:06:05,93849.81666666667,,1,2,2814.705,1812.7336744110123,1.144417974512471,0,0,0
399,1055,2024-10-07 13:48:35,AU,mobile_app,electronics,2522.47,62.0,2,0,0,high value item,13,0,41,0,0,2024-06-27 14:15:54,146852.68333333332,,1,3,2814.705,1812.7336744110123,-0.16121231934136834,0,0,0
848,1056,2023-06-29 17:25:34,AU,web,travel,2180.11,60.0,6,0,0,repeat purchase,17,3,26,0,0,,-1.0,,1,1,2088.725,1315.6559699245008,0.06945964757431562,0,0,0
451,1056,2023-08-30 22:17:35,AU,web,electronics,1459.92,45.0,2,0,0,No transaction note found,22,2,35,0,0,2023-06-29 17:25:34,89572.01666666666,,1,1,2088.725,1315.6559699245008,-0.47794029318780346,0,0,0
56,1056,2023-11-14 05:04:32,AU,pos_terminal,travel,3881.36,92.0,1,2,0,No transaction note found,5,1,46,0,1,2023-08-30 22:17:35,108406.95,,1,1,2088.725,1315.6559699245008,1.3625408472876621,0,0,0
548,1056,2023-11-27 20:52:02,AU,mobile_app,luxury,833.51,90.0,4,1,1,high value item,20,0,48,0,0,2023-11-14 05:04:32,19667.5,,1,1,2088.725,1315.6559699245008,-0.9540602016741737,0,0,0
324,1057,2022-07-08 22:54:37,CN,mobile_app,gaming,4006.13,36.0,0,2,0,high value item,22,4,27,0,0,,-1.0,,1,1,3094.568,1704.4635648434755,0.5348087332589656,0,0,0
264,1057,2022-10-22 19:16:58,CN,web,gaming,4412.14,13.0,0,3,0,overnight shipping,19,5,42,1,0,2022-07-08 22:54:37,152422.35,,1,1,3094.568,1704.4635648434755,0.773012710377881,0,0,0
1035,1057,2023-11-23 16:10:45,CN,mobile_app,groceries,3380.3,76.0,3,3,1,new device,16,3,47,0,0,2022-10-22 19:16:58,571493.7833333333,,1,1,3094.568,1704.4635648434755,0.16763749363351121,0,0,0
966,1057,2023-12-17 05:29:47,CN,web,travel,3541.53,12.0,3,0,0,high value item,5,6,50,1,1,2023-11-23 16:10:45,33919.03333333333,,1,1,3094.568,1704.4635648434755,0.26223030472408215,0,0,0
522,1057,2023-12-19 13:30:19,CN,web,electronics,132.74,35.0,6,0,0,No transaction note found,13,1,51,0,0,2023-12-17 05:29:47,3360.5333333333333,,1,1,3094.568,1704.4635648434755,-1.7376892419944403,0,0,0
236,1058,2022-01-24 20:49:40,DE,mobile_app,travel,2700.11,74.0,1,3,0,first time merchant,20,0,4,0,0,,-1.0,,1,1,2692.786,1315.8305300689985,0.005566066322853915,0,0,0
